"OTU_ID"	"BRK01"	"BRK02"	"BRK03"	"BRK04"	"BRK05"	"BRK06"	"BRK07"	"BRK08"	"BRK09"	"BRK10"	"BRK100"	"BRK101"	"BRK102"	"BRK103"	"BRK104"	"BRK105"	"BRK106"	"BRK107"	"BRK108"	"BRK109"	"BRK11"	"BRK110"	"BRK111"	"BRK112"	"BRK113"	"BRK114"	"BRK115"	"BRK117"	"BRK118"	"BRK119"	"BRK12"	"BRK120"	"BRK121"	"BRK122"	"BRK123"	"BRK124"	"BRK125"	"BRK126"	"BRK127"	"BRK128"	"BRK129"	"BRK13"	"BRK130"	"BRK131"	"BRK132"	"BRK133"	"BRK134"	"BRK135"	"BRK14"	"BRK15"	"BRK16"	"BRK17"	"BRK18"	"BRK19"	"BRK20"	"BRK21"	"BRK22"	"BRK23"	"BRK24"	"BRK25"	"BRK26"	"BRK27"	"BRK28"	"BRK29"	"BRK30"	"BRK31"	"BRK32"	"BRK33"	"BRK34"	"BRK35"	"BRK36"	"BRK37"	"BRK38"	"BRK39"	"BRK40"	"BRK41"	"BRK42"	"BRK43"	"BRK44"	"BRK45"	"BRK46"	"BRK47"	"BRK48"	"BRK49"	"BRK50"	"BRK51"	"BRK52"	"BRK53"	"BRK54"	"BRK55"	"BRK56"	"BRK57"	"BRK58"	"BRK59"	"BRK60"	"BRK61"	"BRK62"	"BRK63"	"BRK64"	"BRK65"	"BRK66"	"BRK67"	"BRK68"	"BRK69"	"BRK70"	"BRK71"	"BRK72"	"BRK73"	"BRK74"	"BRK75"	"BRK76"	"BRK77"	"BRK78"	"BRK80"	"BRK81"	"BRK82"	"BRK83"	"BRK84"	"BRK97"	"BRK98"	"BRK99"
"OTU_152"	0	0	0	0	0	0	0	0	0	0	57	15	26	75	22	47	14	68	30	22	0	7	12	6	12	31	0	147	58	19	0	48	26	49	83	68	10	44	82	112	74	0	150	72	20	68	43	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	17	55	6
"OTU_2631"	1	10	84	0	5	30	24	0	20	57	0	0	0	0	0	0	0	0	0	0	69	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	2	0	19	1	0	0	0	0	0	0	18	23	0	21	1	0	1	173	37	121	19	2	6	75	1	6	13	2	19	17	165	398	34	0	1	5	10	9	52	0	13	20	7	0	0	8	4	0	1	5	89	0	19	26	1	18	0	0	37	0	2	6	0	14	153	17	287	2	60	0	4	0	21	7	87	2	0	0	89	0	0	0
"OTU_1051"	1	0	1	3	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	104	21	1	1	1	215	0	5	1	1	2	3	0	110	0	242	4	13	2	1	2	2	1	2	5	46	0	0	0	3	0	1	0	2	2	0	0	0	12	0	0	0	1	2	36	2	0	0	1	1	2	1	2	4	1	6	0	2	0	0	3	2	0	2	0	0	0	1	0	0	0
"OTU_2751"	9	10	7	4	8	7	10	12	12	3	12915	11544	11316	2464	11910	7889	10164	7127	8889	8040	8	1818	3261	2120	4922	4780	21	1720	2070	243	10	2124	2408	2310	699	2128	3779	1484	4533	1091	5159	6	2913	3014	10708	5272	8527	30	11	7	15	12	12	6	4	13	7	13	10	7	11	10	7	12	10	9	7	10	13	12	10	3	1	10	6	12	7	8	10	8	10	4	11	4	5	22	8	12	8	5	14	14	6	17	5	14	5	9	8	13	7	16	10	7	16	88	11	10	12	8	8	7	5	6	7	0	0	8	10879	7788	4093
"OTU_1158"	0	0	0	0	1	0	0	0	0	0	7	17	61	41	7	64	16	37	16	59	0	9	26	15	29	58	0	122	24	7	0	15	11	23	17	28	1	1	0	9	25	0	18	31	21	28	5	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	50	29	5
"OTU_1703"	0	0	0	0	0	0	0	0	0	0	8	5	1	0	14	0	0	0	0	0	0	3	17	22	3	3	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	7	26	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	24
"OTU_3076"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	6	0	2	0	0	0	0	1	0	9	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	27	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"OTU_1626"	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	2	4	0	0	4	0	1	17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	4	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"OTU_2229"	9	4	2	0	0	3	8	0	1	15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	8	4	0	1	1	0	0	4	0	1	2	1	2	1	0	0	1	0	1	2	1	7	1	0	0	1	1	3	7	1	0	0	1	1	0	0	3	0	1	1	5	0	0	1	0	0	1	0	0	0	0	0	0	0	5	11	31	0	0	0	1	0	26	1	13	1	0	0	2	0	0	0
"OTU_1326"	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	1	0	0	11	0	8	12	0	2	19	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
"OTU_96"	0	0	0	0	0	0	0	0	0	0	6	34	58	79	5	183	62	35	103	71	0	25	29	13	51	44	0	0	2	0	1	1	4	6	3	3	0	0	0	1	19	0	13	2	1	17	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	8	26	7
"OTU_2901"	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	3	0	1	6	0	1	4	0	1	6	0	0	1	0	0	0	21	3	12	1	0	0	1	1	12	0	2	2	1	13	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	3	1
"OTU_2011"	0	0	1	1	0	0	0	0	0	0	175	34	100	322	52	156	118	340	118	55	0	5	44	29	47	130	1	230	348	33	0	220	66	252	262	266	555	699	358	309	179	0	235	167	164	348	429	2	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	10	125	18
"OTU_962"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	25	0	9	11	11	9	37	2	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"OTU_2662"	4	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	11	0	1	3	4	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"OTU_735"	0	0	0	0	0	0	0	0	0	0	0	6	7	16	0	23	7	5	7	11	0	3	6	2	7	6	1	0	0	0	0	1	1	1	1	1	0	0	0	0	5	1	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2
"OTU_2263"	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	56	0	5	18	22	39	47	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_2080"	8	2	3	13	87	4	28	7	0	24	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	83	61	1	1	2	2	0	3	5	3	17	22	1	24	2	0	4	1	4	0	1	0	2	18	119	0	0	3	16	2	0	0	1	59	0	0	2	1	2	0	2	2	1	1	11	3	0	3	0	2	1	0	1	3	1	3	40	41	209	0	0	3	0	75	16	54	1	0	0	2	0	0	0
"OTU_2278"	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	2	0	0	2	4	1	0	1	6	2	0	5	1	1	0	0	0	1	3	7	6	6	0	1	0	1	2	0	14	1	0	0	1	1	1	0	2	0	0	1	1	3	1	1	8	1	1	0	2	2	2	1	0	2	2	2	6	0	2	0	0	0	0	1	0	0	0	0	2	0	0	1
"OTU_2415"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	11	0	0	0	0	0	0	0	5	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_3408"	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	2	0	1	9	0	3	2	0	1	5	0	0	0	0	0	0	3	1	0	5	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1
"OTU_524"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
"OTU_1727"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0	0	2	3	1	0	0	0	0	0	6	0	0	0	0	0	0	0	5	4	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
"OTU_1695"	1	0	0	1	3	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	1	0	1	1	0	0	0	3	3	5	0	4	0	0	4	0	5	0	1	0	1	3	9	0	1	3	6	2	2	0	0	2	2	0	2	3	0	2	1	3	0	0	9	0	0	1	0	1	1	0	0	2	1	3	2	11	3	0	0	1	0	7	4	4	0	0	0	0	0	0	0
"OTU_64"	0	0	0	1	0	0	0	0	0	0	1	2	2	6	3	3	2	1	3	9	0	1	4	2	1	8	0	2	1	0	0	0	12	1	6	5	2	1	0	0	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3
"OTU_1380"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"OTU_400"	0	0	0	0	0	0	0	0	0	1	0	0	0	7	1	1	0	11	0	2	0	0	0	1	1	4	0	54	1	2	0	19	35	18	18	193	3	0	2	14	3	0	5	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_444"	0	0	0	0	0	0	0	0	0	0	17	1	4	4	6	5	4	10	2	1	0	5	13	13	1	8	1	25	3	75	0	19	0	2	10	1	2	2	11	84	28	0	15	55	29	8	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	32	9
"OTU_365"	0	0	1	2	3	6	6	3	1	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	1	6	4	2	1	3	6	0	0	2	0	4	0	0	3	3	8	0	0	1	5	1	0	1	0	0	2	1	0	8	5	2	0	1	0	0	3	4	0	3	1	0	0	1	2	2	3	5	1	2	1	0	0	2	1	3	1	2	1	0	0	0	0	0	0	0
"OTU_294"	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	1	0	0	0	3	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1
"OTU_665"	0	0	0	0	0	0	0	0	0	0	1	2	1	5	0	2	0	2	0	0	0	0	0	1	2	7	0	0	1	0	0	0	1	0	4	5	1	0	0	0	1	0	1	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
"OTU_2699"	1	1	1	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	4	13	2	1	0	0	0	2	0	1	5	0	0	0	2	2	0	4	0	0	0	0	0	4	6	5	1	0	0	1	0	2	2	1	6	0	0	0	0	0	3	2	3	0	1	3	0	1	0	2	0	0	0	5	0	0	0	0	0	0	0
"OTU_1571"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	34	0	2	13	11	36	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_703"	0	0	0	0	0	0	1	0	0	0	11	11	8	8	22	9	2	7	1	1	0	4	26	12	4	19	1	14	2	23	0	6	3	3	6	0	0	2	3	30	7	0	13	14	25	2	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21	37	13
"OTU_605"	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	7	10	1	0	0	0	0	4	1	16	1	1	1	1	0	0	1	45	1	2	1	1	0	0	2	0	0	0	0	3	0	0	0
"OTU_1634"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
"OTU_1352"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	2	2	0	1	1	0	0	2	0	4	3	7	0	1	1	3	4	1	0	2	2	6	0	0	4	2	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"OTU_2711"	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	3	3	0	0	2	0	1	1	0	2	0	0	0	0	0	0	0	2	3	3	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1
"OTU_743"	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	2	1	0	1	0	11	0	1	0	2	0	0	0	0	0	0	0	2	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	6	2	0	1	2	0	2	0	0	3040	0	0	1	0	0	0
"OTU_577"	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	4	0	0	3	0	3	2	0	2	5	0	1	1	0	0	0	1	3	1	2	0	0	1	2	1	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
"OTU_385"	0	0	0	0	0	0	0	0	0	0	20	32	5	4	60	16	6	19	1	0	0	19	33	9	8	20	0	0	0	0	0	1	0	0	2	0	0	0	1	29	16	0	5	29	63	7	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	25	38
"OTU_1171"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_1753"	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	2	0	5	0	0	1	0	2	5	0	3	0	0	0	7	8	3	0	12	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
"OTU_1190"	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_1230"	0	0	0	0	0	0	0	0	0	0	16	43	42	42	23	61	59	11	27	82	0	24	24	13	35	55	0	21	5	5	0	13	25	37	28	33	1	1	5	17	34	0	112	54	9	65	4	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	16	7
"OTU_1086"	0	0	0	0	0	0	0	0	0	0	2	1	1	0	9	2	0	1	0	0	0	1	24	3	1	3	0	2	0	5	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	21
"OTU_559"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
"OTU_71"	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	4	0	1	0	2	6	13	0	0	1	3	0	1	4	6	14	8	0	1	0	0	3	1	16	5	0	2	5	0	0	0	90	1	2	0	0	0	1	1	1	1	0	0	5	0	0	0
"OTU_682"	0	0	0	0	0	0	0	0	0	0	0	1	0	6	3	0	5	1	0	4	0	1	2	0	0	6	0	2	1	1	0	0	8	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	4
"OTU_861"	245	178	420	520	36	179	128	431	413	219	4	2	4	1	1	0	0	1	1	2	496	2	3	1	0	4	4	1	1	4	413	1	4	8	2	0	7	0	3	3	2	95	1	4	2	3	4	2	107	2	6	126	556	503	456	166	2	373	183	248	370	221	661	206	410	148	267	218	602	519	453	3	47	311	600	483	365	513	575	275	554	181	444	416	414	245	407	504	527	218	590	367	287	604	305	344	431	355	524	632	456	373	388	521	249	4418	213	529	751	494	793	1	269	187	1	0	0	359	2	0	1
"OTU_3170"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2	0	0	15	22	6	0	3	0	0	0	1	3	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"OTU_177"	12	29	11	7	42	27	25	14	6	19	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	1	0	5	55	22	0	5	10	0	1	4	11	32	20	11	13	5	0	15	9	13	0	9	3	8	19	32	11	18	0	4	7	2	18	25	22	15	2	2	0	0	13	12	34	4	0	1	7	0	20	12	19	3	0	1	2	1	6	8	194	3	1	0	3	0	6	5	6	0	0	0	11	0	0	0
