#OTU ID	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK09	BRK10	BRK11	BRK12	BRK13	BRK14	BRK15	BRK17	BRK18	BRK19	BRK20	BRK21	BRK22	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK57	BRK58	BRK59	BRK60	BRK62	BRK65	BRK66	BRK67	BRK69	BRK70	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88
OTU_255	6	3	2	1	4	3	9	6	3	6	1	16	3	4	2	1	2	2	3	5	6	12	6	0	0	2	5	3	4	1	5	17	2	6	5	0	1	3	11	0	2	0	1	17	4	6	3	0	0	31	1	4	0	3	3	4	2	4	0	0	2	3	3	53	3	5	1	3
OTU_256	0	0	35	0	20	14	0	9	20	12	0	2	21	7	16	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	22	16	26	60	17	26	9	28	29	27	2	0	6	0	0
OTU_257	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	10	13	1	0	0	0	19	0	0	9	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_258	0	0	0	0	0	0	2	0	1	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	19	0	1	3	0	5	0	0	29	0	16	3	0	14	0	0	8	2	1	2	0	0	5	0	0
OTU_259	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	3	121	0	1	10	6	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_260	0	19	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	13	0	6	0	0	24	16	0	0	0	0	0	27	0	5	20	0	0	17	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_261	47	2	6	0	4	0	0	0	0	6	0	1	47	11	6	25	32	0	9	75	10	7	7	26	17	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_262	32	12	10	2	3	3	1	7	5	22	0	5	7	5	7	0	94	2	3	2	22	6	6	8	2	5	8	7	9	11	4	1	6	18	1	2	4	13	79	7	5	0	2	5	11	4	2	1	10	40	120	0	0	4	12	15	16	15	5	3	2	11	8	11	2	2	12	8
OTU_263	47	10	96	4	680	739	92	26	357	9	5	876	180	38	27	46	27	6	391	104	9	56	16	3	1040	1126	3	16	8	160	222	528	3	41	8	0	51	1108	13	88	27	0	75	12	2	1	36	0	1	3	9	9	0	15	59	70	13	10	144	37	200	45	19	7	1	32	2	1
OTU_264	0	0	0	0	0	31	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	20	24	128	23	0	6	20	72	6	19	8	15	44	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_265	0	5	0	5	116	19	117	10	44	3	4	343	36	157	11	13	6	0	163	18	2	110	19	1	87	27	0	15	0	1	49	90	3	228	13	0	27	236	5	3	15	0	249	66	1	11	45	6	23	1	4	102	0	199	58	1	48	3	35	63	85	6	57	6	4	57	0	0
OTU_266	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	4	0	15	0	0	0	1	1	1	12	0	9	2	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_267	0	0	0	0	0	0	5	1	11	0	0	34	1	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	1	4	0	33	20	0	0	10	0	5	0	0	43	0	31	4	2	14	1	2	31	16	0	4	0	0	13	0	0
OTU_268	0	0	0	0	0	1	4	0	3	0	0	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	0	0	5	0	4	0	0	19	0	7	4	0	4	0	1	14	1	0	7	1	1	9	0	0
OTU_269	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	10	0	12	15	2	15	53	1	10	24	23	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_270	4	2	6	4	6	6	1	9	2	6	0	1	4	2	2	9	3	1	2	8	24	21	8	11	2	3	1	7	2	3	4	13	1	12	29	0	4	1	10	1	23	0	2	7	1	9	4	1	2	6	0	19	0	2	1	2	11	2	1	10	6	3	6	6	4	3	0	0
OTU_271	1	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	1	0	1	3	0	0	3	0	0	6	0	0	1	0	0	9	0	1	1	0	0	1	0	1	1	0	1	0	4	5	1	0	1	0	0	1	0	1	0	1	9	1	0	0	1	0	0	0	0	0	172	219
OTU_272	7	1	1	2	4	0	0	2	3	0	0	19	1	8	4	32	0	0	7	0	4	86	12	0	0	1	6	47	16	1	25	0	2	14	37	0	65	1	11	1	6	0	10	12	1	6	34	1	3	3	5	13	0	33	27	3	13	1	0	5	36	0	16	0	0	36	0	0
OTU_273	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	49	45	53	23	13	143	0	0	0	0	0	0
OTU_274	0	0	0	0	34	8	5	0	12	1	0	33	0	104	0	5	0	0	52	4	0	3	17	0	140	21	0	2	0	1	29	2	0	19	1	0	0	20	0	0	1	0	26	10	2	1	2	0	5	0	1	9	0	13	2	0	2	0	0	18	0	1	4	1	0	15	0	1
OTU_275	29	2	18	4	3	0	6	9	9	4	0	8	3	3	5	4	4	0	14	3	10	13	20	3	4	5	5	3	1	1	14	3	10	4	2	1	1	6	34	4	18	0	1	22	4	7	0	1	0	6	3	7	0	3	2	5	1	2	0	1	2	5	17	3	2	0	0	0
OTU_276	0	0	29	0	0	0	0	12	0	0	0	0	0	0	6	7	22	0	2	27	45	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	1	0	0	31	12	9	34	25	3	7	8	2	0	0	0	0	0
OTU_277	35	20	19	2	8	21	3	10	35	119	1	6	73	16	2	14	43	3	5	17	13	7	10	5	4	2	9	20	6	10	0	17	6	12	4	5	1	18	50	12	8	0	5	13	3	9	6	8	4	8	27	4	62	9	16	28	12	21	10	5	2	17	15	23	15	18	5708	5681
OTU_278	0	0	19	1	13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	35	13	15	141	137	178	2	12	5	148	56	72	0	13	31	83	54	51	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_279	6	17	12	2	4	12	3	8	24	10	0	1	7	4	12	24	14	0	7	11	4	2	8	4	17	7	3	0	4	3	8	3	2	3	4	0	4	2	7	3	58	0	2	8	3	7	28	0	10	5	8	36	0	1	6	11	14	3	12	54	8	5	5	2	1	7	0	0
OTU_280	5	8	23	0	1	37	1	22	8	20	0	1	8	0	34	6	14	0	6	16	29	3	10	43	5	9	2	0	3	12	0	2	15	3	2	0	0	2	4	31	2	0	0	2	7	0	1	2	2	11	8	0	0	2	4	81	65	40	67	33	23	54	6	9	0	1	0	0
OTU_281	1	0	4	0	24	17	15	7	15	1	0	0	2	21	7	4	1	0	13	6	2	4	17	1	17	7	1	1	0	4	5	2	4	17	4	1	12	8	3	0	9	0	26	9	2	3	13	1	9	1	1	12	0	9	3	4	5	3	7	13	5	3	4	3	0	6	0	0
OTU_282	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	3	7	1	8	9	5	32	18	18	23	1	1	11	45	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_283	7	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	5	2	5	1	0	0	0	1	8	0	3	0	4	2	5	0	3	3	13	8	4	0	0	2	2	1	3	0	10	10	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_284	15	3	4	0	7	43	0	27	9	35	0	0	34	5	8	9	14	0	5	55	4	2	4	19	7	0	5	11	2	7	5	33	1	21	0	0	2	7	7	6	17	0	7	1	2	30	30	0	7	3	10	14	0	0	6	33	14	10	5	7	3	47	7	5	0	2	1	0
OTU_285	0	0	0	0	0	37	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	8	20	76	19	1	3	27	19	21	15	11	2	21	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_286	16	1	3	0	1	1	8	6	2	16	0	7	3	0	1	3	3	0	2	0	20	0	3	8	0	5	84	0	0	1	7	4	1	1	0	24	0	3	23	0	13	7	0	3	2	47	0	5	1	9	0	2	0	1	1	18	0	2	0	12	0	3	10	8	61	3	0	0
OTU_287	0	0	27	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	6	9	4	8	6	4	5	47	13	49	0	1	1	27	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_288	12	6	21	13	3	9	54	28	3	24	3	4	4	11	2	2	4	1	6	28	50	8	10	35	0	14	5	7	4	2	1	70	3	11	31	6	6	7	23	3	69	1	3	42	4	14	5	2	2	14	0	94	0	30	2	6	10	2	3	42	4	3	15	12	4	4	3	3
OTU_289	6	0	8	2	100	134	81	16	32	2	7	112	115	119	6	24	6	6	54	140	1	30	157	3	55	90	0	46	1	16	50	64	1	115	3	0	66	127	15	3	18	0	87	146	1	1	29	1	27	1	2	89	0	102	22	5	36	3	20	31	32	14	56	7	0	40	0	1
OTU_290	317	90	11	0	0	3	10	81	229	103	5	219	6	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	92	70	10	36	3	2
OTU_291	30	62	33	0	8	23	0	93	71	24	0	10	21	3	122	40	27	0	14	32	120	12	15	98	7	7	16	2	2	29	1	2	68	10	5	1	1	5	26	79	7	1	1	12	74	3	10	4	7	60	23	1	0	3	32	40	16	92	58	12	24	36	10	29	0	14	0	0
OTU_292	3	0	24	0	0	53	0	4	0	99	0	5	66	3	5	2	109	0	1	75	4	3	11	2	5	7	7	1	1	4	0	39	7	5	14	0	0	28	11	12	9	0	2	7	1	40	2	2	9	1	15	14	0	7	0	58	27	7	14	9	1	59	5	2	1	2	88	51
OTU_293	0	0	0	0	2	0	0	0	12	0	0	0	1	5	1	21	0	0	8	0	0	0	28	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	1	0	0	10	19	1	6	1	2	10	15	0	21	0	0	6	1	0
OTU_294	34	36	33	0	7	42	0	120	33	27	0	11	13	5	87	32	23	0	10	30	105	5	16	131	15	19	20	0	7	49	6	19	102	25	17	2	0	11	37	41	27	0	3	20	81	7	15	1	5	75	18	2	0	8	26	27	33	78	49	14	29	7	9	28	0	14	1	2
OTU_295	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	46	32	78	21	5	84	0	0	0	0	0	0
OTU_296	0	10	11	0	13	1	0	0	1	3	0	1	0	1	0	11	1	0	0	0	1	0	7	0	0	0	0	0	6	0	0	1	3	1	20	0	0	1	2	11	9	0	0	4	1	0	11	0	13	0	14	0	1	3	13	4	15	0	3	2	10	1	7	0	0	2	2	3
OTU_297	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	2	11	13	7	24	37	2	8	8	0	0	0	0	0	0
OTU_298	3	2	0	2	2	1	0	1	2	0	0	6	2	0	1	1	0	0	0	0	2	7	0	2	1	0	6	3	13	0	2	0	0	9	5	0	3	0	6	0	2	0	8	0	2	0	3	0	4	8	2	1	0	0	8	0	1	4	0	4	6	1	1	2	0	2	0	0
OTU_299	1	1	0	0	44	2	2	2	18	2	1	2	0	0	4	100	0	0	1	1	3	39	158	0	3	0	3	86	6	12	58	1	13	38	2	0	10	0	13	2	8	0	13	21	3	2	5	0	0	3	1	6	0	7	36	3	0	3	1	0	29	0	6	0	0	2	0	0
OTU_300	0	0	0	0	3	3	3	0	2	0	0	4	2	9	0	2	0	0	2	2	0	1	20	0	2	2	0	0	0	1	3	3	0	5	3	0	0	4	0	0	3	0	2	16	1	0	2	0	0	0	0	22	0	24	2	1	7	3	1	7	4	0	1	0	0	1	0	0
OTU_301	0	0	0	0	5	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	8	13	9	58	10	45	10	0	2	7	35	18	33	1	5	0	11	57	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_302	96	3	16	0	3	2	1	8	6	3	0	16	2	4	19	1	8	2	4	0	12	14	3	2	2	4	4	15	0	36	2	1	3	2	1	0	3	6	61	32	3	0	0	3	9	4	3	2	1	45	2	3	0	8	3	6	2	16	1	2	3	5	2	25	0	0	0	0
OTU_303	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1	3	28	68	14	0	7	17	28	0	22	0	6	18	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_304	2	4	10	15	146	22	84	14	29	15	2	211	17	105	7	22	12	0	174	24	1	37	135	2	101	152	1	35	2	13	74	41	1	359	9	1	73	589	1	2	14	0	206	35	1	7	79	0	7	1	4	48	0	119	24	4	42	2	6	42	74	17	118	0	0	31	3	2
OTU_305	49	1	22	0	0	1	0	2	3	0	0	0	0	1	23	1	24	0	1	2	15	0	1	1	1	1	0	3	1	2	1	2	49	0	1	0	0	0	27	19	1	0	0	1	14	3	1	0	0	74	5	0	0	2	4	5	2	1	0	1	1	2	0	1	0	0	0	0
OTU_306	308	50	11	0	0	4	17	68	118	126	17	227	12	23	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	186	42	5	107	1	3
OTU_307	110	28	58	314	748	24	57	60	168	59	41	97	41	89	84	1598	67	7	115	83	88	4357	1502	39	47	39	55	3459	1130	70	1614	57	106	1560	5354	2	2791	36	180	86	432	1	683	706	44	204	3466	4	168	155	31	1130	0	1471	414	56	885	30	12	131	1728	80	488	56	38	870	8	7
OTU_308	3	0	0	1	33	1	15	1	4	0	0	0	2	9	1	2	1	0	9	2	1	14	18	0	1	6	0	0	1	1	5	0	0	21	1	0	6	13	0	0	1	2	25	10	0	0	1	0	3	0	0	7	0	25	8	1	2	0	3	0	8	0	4	2	0	10	1	2
OTU_309	1	5	5	0	0	10	0	13	5	2	0	0	5	2	14	4	3	2	7	8	9	0	3	29	2	1	2	1	0	8	0	1	10	3	0	7	0	2	4	6	0	0	1	3	8	1	5	14	0	2	5	0	0	3	3	1	2	20	10	1	3	1	2	12	0	3	0	0
OTU_310	6	1	1	14	162	51	145	23	28	3	7	36	27	94	10	16	7	0	30	394	2	9	94	2	22	176	0	3	2	5	81	61	7	78	10	0	3	160	13	7	15	0	79	50	6	8	40	5	3	1	12	129	0	123	107	7	34	1	11	4	55	25	56	3	0	57	0	0
OTU_311	614	28	18	13	27	107	54	255	114	312	4	8	753	80	50	145	96	65	75	476	75	29	32	188	53	51	536	136	200	164	164	151	8	373	18	31	291	112	286	26	211	30	207	14	39	696	280	9	35	323	126	217	0	13	171	274	238	74	76	165	79	215	213	75	102	306	0	3
OTU_312	8	3	6	6	5	8	2	8	4	2	2	5	1	10	6	5	3	0	7	1	4	11	19	3	1	16	2	6	2	0	2	6	1	3	6	0	2	13	7	1	8	0	0	5	3	1	1	0	1	1	0	2	0	6	3	10	3	3	5	3	9	0	20	0	0	1	0	0
OTU_313	28	6	8	1	4	5	0	6	6	11	0	15	9	0	9	5	12	3	2	6	12	19	3	12	1	3	13	8	2	23	4	2	12	2	4	1	8	2	38	2	3	2	2	1	6	10	1	2	0	22	3	0	0	0	1	9	2	18	5	1	1	2	2	16	1	2	0	0
OTU_314	0	0	55	0	27	33	0	0	0	0	0	0	0	0	103	109	187	1	77	58	109	54	219	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	150	0	21	100	42	143	72	1	9	73	27	83	0	103	25	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU_315	53	22	18	4	8	1	4	11	21	15	0	75	1	3	14	5	4	0	45	2	20	54	18	0	17	0	12	134	5	5	2	3	12	11	8	0	16	2	29	8	40	0	1	16	5	12	6	0	0	14	2	2	0	18	3	12	3	3	1	5	5	38	18	4	1	1	0	0
OTU_316	0	14	56	0	3	18	0	2	8	5	0	3	11	4	10	12	33	0	2	32	4	1	29	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	21	0	3	4	2	7	10	2	19	2	64	0	0	16	4	40	44	8	24	5	9	25	12	4	0	2	1	0
OTU_317	2	172	171	0	179	17	0	14	30	10	0	2	18	34	7	73	2	0	26	16	13	5	116	12	14	2	1	0	54	6	5	9	57	19	212	0	1	3	2	66	35	0	18	97	22	21	70	0	225	8	169	3	0	61	78	36	141	12	28	12	68	16	48	18	0	9	0	0
OTU_318	0	0	0	0	1	1	1	1	7	0	0	1	0	66	0	2	0	0	12	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	13	1	0	2	0	0	22	3	0	2	0	0	8	0	0
OTU_319	74	43	46	0	0	15	0	80	98	205	0	34	12	18	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	47	30	5	15	0	1
OTU_320	67	6	37	2	43	47	19	37	20	14	2	62	40	15	9	16	22	80	32	35	40	28	37	80	16	15	28	20	11	45	42	56	23	38	20	16	2	19	9	17	19	9	17	66	6	8	13	7	9	35	5	7	0	18	21	12	10	20	54	7	31	13	24	142	6	13	1	1
OTU_321	0	0	2	0	0	29	0	0	0	83	0	1	32	0	1	1	35	0	0	65	1	0	6	0	0	4	0	0	2	0	0	35	2	0	12	0	0	15	2	9	8	0	0	2	1	46	0	0	3	0	3	12	0	2	0	17	9	0	3	3	0	14	11	0	3	1	9	3
OTU_322	929	582	120	33	59	36	20	255	1378	263	4	161	12	37	429	31	744	12	407	22	232	1699	183	26	286	29	509	3009	41	536	21	12	558	91	83	5	297	42	1122	191	80	2	16	103	36	87	20	7	7	350	70	14	0	70	34	165	28	66	12	10	29	151	74	239	5	2	1	3
OTU_323	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	48	31	43	12	18	53	0	0	0	0	0	0
OTU_324	0	42	0	0	11	0	0	1	74	0	0	0	0	6	1	56	1	0	26	0	0	3	11	1	11	0	0	1	1	0	10	1	0	2	8	0	0	0	1	1	75	0	0	2	1	1	55	0	4	0	0	16	0	1	7	2	7	0	0	23	14	2	5	0	0	10	0	0
OTU_325	130	0	11	0	1	1	0	2	0	0	0	9	0	0	49	0	12	0	1	0	75	0	1	1	1	5	5	12	0	1	2	1	42	0	0	0	2	1	43	4	3	0	0	2	25	4	1	1	0	175	7	0	0	1	3	1	0	1	0	1	0	0	3	2	0	1	0	0
OTU_326	0	0	0	0	0	1	26	0	0	0	0	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14	0	0	1	3	1	0	0	7	0	10	1	0	3	0	0	5	1	0	4	0	0	2	0	0
OTU_327	3	0	0	0	0	0	0	10	5	0	0	0	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0
OTU_328	0	0	89	0	0	0	0	0	0	0	0	0	0	0	31	55	22	0	23	26	25	6	65	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_329	0	0	0	0	0	0	4	0	19	0	2	24	5	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	3	1	7	0	34	17	0	1	17	0	5	0	0	33	0	26	3	0	19	1	4	19	11	3	18	0	0	19	0	1
OTU_330	0	0	10	0	26	6	1	5	4	2	0	5	1	10	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	19	17	8	16	3	4	5	27	4	24	1	0	4	0	0
OTU_331	7	0	3	3	7	1	2	3	6	0	0	0	0	0	0	0	0	0	0	0	0	16	25	0	1	0	8	72	4	7	3	1	1	38	39	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_332	11	8	2	0	0	0	0	0	0	0	0	0	2	0	10	10	4	0	2	6	19	9	3	18	1	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_333	57	21	38	16	31	0	5	11	83	102	10	204	5	30	270	16	251	5	197	9	206	657	71	5	37	20	182	650	16	113	15	27	293	44	52	1	25	14	660	92	84	1	5	72	31	94	4	0	1	123	39	6	0	21	23	154	14	34	4	8	32	105	31	89	4	3	1	1
OTU_334	0	0	0	4	4	4	3	0	0	0	0	10	0	5	0	0	0	0	1	0	0	1	13	0	0	7	0	0	0	0	1	0	0	4	0	0	0	25	0	0	0	0	14	9	0	0	6	0	1	0	0	22	0	30	1	0	8	2	2	12	2	1	3	0	0	6	0	0
OTU_335	0	0	0	0	1	3	1	2	55	0	0	2	2	14	3	57	0	0	16	3	1	2	30	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	2	1	3	0	11	35	1	32	1	1	27	23	0	34	2	0	43	0	0
OTU_336	0	0	0	0	0	16	0	44	44	169	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	43	54	79	6	1	33	32	157	118	76	93	39	42	77	16	28	2	21	11	3
OTU_337	0	0	0	0	0	6	0	5	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	9	2	4	0	3	0	23	7	6	4	6	1	17	3	1	0	4	0	0
OTU_338	1	0	2	0	0	12	0	0	0	21	0	0	11	0	0	0	23	0	0	25	0	1	2	0	1	0	0	0	0	0	0	18	0	0	4	0	1	7	0	3	4	0	0	3	0	6	0	0	1	0	1	0	0	2	0	11	5	1	2	2	0	7	2	0	2	1	0	0
OTU_339	0	0	18	0	0	4	0	0	0	0	0	0	0	0	51	26	95	2	6	51	63	8	21	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	31	30	32	12	8	25	0	0	0	0	0	0
OTU_340	6	3	7	6	40	23	18	2	4	1	0	5	10	36	2	12	4	1	12	11	4	23	69	6	10	13	3	9	4	1	39	7	3	165	7	0	45	4	2	1	67	0	202	62	6	3	38	0	80	1	7	106	0	28	23	5	36	4	3	47	54	4	10	8	3	144	2	1
OTU_341	12	62	15	0	27	33	3	173	64	17	0	7	27	12	40	0	0	0	0	0	0	0	0	91	25	27	37	3	15	71	13	7	142	22	30	1	2	7	38	101	23	0	11	14	103	3	35	2	16	74	16	0	0	0	0	0	0	0	0	0	0	0	2	41	0	28	0	0
OTU_342	0	0	0	0	8	5	0	0	0	0	0	0	0	0	1	1	0	0	5	4	0	2	2	1	20	48	0	0	0	3	9	5	1	1	0	0	1	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_343	0	0	0	0	0	1	0	24	8	11	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	43	12	1	0	5	10	26	7	19	13	3	5	4	4	11	0	4	0	0
OTU_344	89	40	23	0	0	0	0	0	0	0	0	0	18	9	78	61	86	1	21	21	120	65	68	51	11	12	48	32	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_345	0	0	0	0	0	0	2	0	7	0	0	2	1	2	1	6	0	0	1	0	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	8	2	0	17	0	0	13	3	0	8	0	0	5	0	0
OTU_346	5	9	15	0	0	17	0	25	22	101	0	2	48	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	6	1	5	0	2
OTU_347	0	0	0	0	0	0	6	2	43	3	0	98	6	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	1	1	6	0	81	18	1	2	22	0	8	1	0	49	0	76	22	2	21	1	1	60	25	2	24	0	0	46	2	2
OTU_348	5	24	6	0	3	2	0	28	15	31	0	1	17	5	8	2	4	0	1	2	2	0	1	6	2	2	0	0	1	2	1	0	5	0	2	0	0	2	0	9	0	0	0	0	0	0	1	0	0	1	3	1	0	0	0	1	0	7	11	0	2	4	5	9	0	9	1	2
OTU_349	0	0	100	0	0	0	0	0	0	0	0	0	0	0	57	41	65	0	16	53	64	2	23	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
