OTU_ID	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK08	BRK09	BRK10	BRK11	BRK12	BRK13	BRK14	BRK15	BRK16	BRK17	BRK18	BRK19	BRK20	BRK21	BRK22	BRK23	BRK24	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK31	BRK32	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK39	BRK40	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK47	BRK48	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK55	BRK56	BRK57	BRK58	BRK59	BRK60	BRK61	BRK62	BRK63	BRK64	BRK65	BRK66	BRK67	BRK68	BRK69	BRK70	BRK71	BRK72	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK80	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88	BRK89	BRK90	BRK91	BRK92	BRK93	BRK94	BRK95	BRK96
OTU_69	2	3	3	8	4	10	6	9	0	0	0	0	0	1	0	0	16	17	13	16	19	21	8	12	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	2	2	1	2	1	1	1	1	0	0	0	1	0	0	0	0	4	6	3	4	16	8	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_70	0	0	0	1	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	0	2	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	99	117	84	93	82	91	47	131	1	1	0	0	0	0	0	0
OTU_71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	25	22	20	25	30	22	27	0	0	0	0	1	0	0	0
OTU_72	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	3	0	2	4	7	4
OTU_73	0	0	0	0	0	0	0	0	0	0	2	2	0	1	1	1	16	8	7	9	19	13	6	16	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_74	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	2	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_75	0	0	1	0	0	0	1	0	4	1	3	3	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	2	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_76	20	61	33	64	39	69	53	65	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	5	6	7	4	7	11	3	6	1	2	0	0	0	0	0	1	0	1	1	0	0	0	0	0	3	5	6	8	9	15	14	8	0	0	0	1	0	1	0	0	78	62	86	45	108	133	104	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_77	1	1	2	2	0	2	1	0	0	0	0	0	0	0	0	0	2	8	3	5	4	5	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	5	9	10	10	5	8	0	1	3	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_78	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	6	8	15	4	8	5	7	11	2	2	3	1	3	4	5	0	0	0	0	0	0	0	0	0	3	1	3	2	1	1	3	5	6	5	6	6	6	4	5	2	24	31	37	33	31	19	32	19	2	1	1	0	2	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_79	1	2	1	0	1	2	1	2	425	689	732	518	615	612	596	539	1	0	1	2	2	0	0	1	0	2	2	0	1	0	2	0	0	0	0	0	2	0	0	3	2	1	1	0	0	0	1	1	0	1	1	0	0	1	2	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	2	0	0	1	1	0	0	0	0	2	0	0	1	0	0	1	2	2	2	2	2	0	1	2	3
OTU_80	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	4	3	4	4	6	3	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	0	1	0	0	5	4	4	2	0	2	6	0	3	2	4	3	2	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	5	12	16	18	11	25	11	0	0	0	0	0	0	0	0
OTU_82	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	4	2	1	2	2	2	0	3	1	2	6	1	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	4	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_83	0	0	0	0	0	0	0	0	3	3	0	3	1	0	2	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	3	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	9	21	6	15	7	22	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_85	0	2	0	5	0	1	4	2	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	0	1	0	1	5	1	1	0	2	1	0	2	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	2	0	0	0	1	0	2	1	0	1	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_86	2	11	6	8	6	9	9	8	4	2	3	2	0	0	2	2	615	595	667	608	730	534	696	540	0	2	3	4	3	6	2	4	0	0	0	2	2	2	0	0	35	38	33	29	32	39	27	34	10	28	17	14	13	17	28	14	28	27	42	38	36	36	38	23	4	2	4	3	4	3	11	7	0	0	0	0	0	0	0	1	0	3	2	1	0	1	2	1	0	1	2	2	1	0	4
OTU_87	0	0	0	0	0	0	0	1	25	36	53	53	59	41	29	24	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
OTU_88	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	69	147	164	89	59	148	109	172
OTU_89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	3	2	2	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_90	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	4	1	4	3	7	6	5	6	1	1	0	4	0	3	0	1	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	1	10	7	3	2	6	6	10	9	5	3	5	2	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_91	1	8	3	7	6	2	7	4	0	0	1	1	1	2	1	2	2	4	2	3	1	5	3	3	38	37	45	59	42	50	51	54	3	6	2	2	9	2	5	9	18	8	13	15	10	15	9	18	4	9	8	13	7	9	6	6	4	11	7	7	7	6	6	10	41	31	31	33	51	46	36	52	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	1	0
OTU_92	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	3	4	2	1	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_93	0	1	0	0	1	1	0	1	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	5	2	7	0	8	5	12	0	0	0	0	0	0	0	0
OTU_94	0	0	0	1	1	0	0	0	2	2	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	11	10	16	17	22	11	25	0	0	1	0	0	0	0	0
OTU_95	0	0	0	0	0	0	0	0	0	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	78	45	56	46	64	31	91	0	0	1	0	0	2	1	1
OTU_96	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	3	3	7	7	4	6	1	3	1	6	1	2	4	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_97	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	1	0	2	1	1	0	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_98	0	0	0	1	0	0	0	0	0	1	1	0	1	2	0	0	2	1	0	0	0	1	0	0	1	0	0	0	0	1	1	1	108	150	61	100	98	165	145	165	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
OTU_99	0	0	1	1	0	5	0	1	2	0	3	4	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	4	3	3	1	0	0	0	0	0	0	0	11	6	9	7	9	15	5	10	0	1	2	1	1	0	1	2
OTU_100	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	13	8	10	5	3	8	4	2	1	0	1	2	2	3	3	1	1	3	2	5	4	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_101	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	7	8	8	10	2	9	6	8	0	1	2	2	3	1	4	1	0	0	0	0	0	0	0	0	1	0	2	2	0	1	1	1	1	2	1	1	0	0	0	2	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	4	1	4	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	5	1	0	3	1	5	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_103	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	62	125	139	98	35	117	79	121
OTU_104	0	0	0	0	0	0	0	0	201	303	316	252	274	242	242	202	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	2	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	2	1	1
OTU_105	0	0	0	0	0	0	0	0	8	5	12	4	6	4	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_106	0	1	0	0	0	0	0	0	1	3	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	11	5	7	6	7	0	2	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_107	0	1	0	0	1	0	1	0	352	376	368	533	600	410	313	303	2	2	0	0	0	0	0	1	0	0	1	0	1	0	0	1	2	1	0	0	0	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1
OTU_108	11	18	12	26	23	18	21	15	2	2	2	0	2	0	3	0	27	40	21	22	31	27	47	24	9	10	8	11	13	12	12	10	5	10	1	8	5	7	19	14	73	39	66	50	38	43	21	76	7	7	8	11	8	16	14	5	7	7	9	11	8	9	8	11	28	19	22	23	34	13	24	27	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	1	0	0	0	0	0	1	0
OTU_109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	12	15	4	13	15	4	6	2	1	0	1	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_110	0	1	3	0	1	3	0	0	0	0	0	0	0	0	0	0	11	12	10	7	8	12	5	13	0	2	4	0	3	3	1	3	0	0	0	0	0	1	0	0	4	1	5	4	0	2	0	3	0	3	1	6	5	3	2	2	2	1	2	2	1	2	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_111	2	3	5	5	7	5	5	4	0	0	0	0	0	0	0	0	5	3	2	1	6	9	1	7	2	1	3	1	3	1	1	2	2	3	0	4	4	5	2	3	3	7	3	3	2	1	1	3	0	2	2	2	2	0	1	1	5	7	8	7	12	8	6	9	2	2	1	1	3	0	6	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_112	141	105	158	129	104	88	67	118	0	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0
OTU_113	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	1	0	1	0	1	0	0	2	0	0	1	0	1	0	0	1	0	2	0	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	2	0	1	0	2	1	1	0	2	0	1	0	1	0	0	0	67	57	49	49	45	54	80	49	429	358	240	414	307	277	309	262
OTU_114	0	0	0	0	0	0	0	0	2	4	0	3	2	5	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	11	8	10	4	10	13	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	15	10	7	13	9	7	6	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_116	1	0	0	1	1	1	0	1	0	2	5	1	3	1	2	1	28	32	29	26	30	40	27	23	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	3	1	0	0	0	1	0	2	4	1	1	1	3	1	5	4	8	8	8	11	4	7	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	1
OTU_117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	8	2	3	4	2	4	3	3	8	6	5	9	9	14	7	9	3	6	8	6	9	6	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_118	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	11	9	9	3	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_119	0	2	2	4	0	0	1	0	24	34	41	38	64	41	36	31	0	2	0	1	2	2	0	1	7	15	17	17	31	24	18	28	1	14	1	9	5	9	12	14	0	0	1	2	1	0	0	0	5	4	1	5	1	5	4	1	2	6	3	5	3	0	3	5	3	4	1	3	6	6	2	3	0	0	0	0	0	0	0	11	9	10	13	10	18	7	24	0	0	1	2	1	0	0	0
OTU_120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	0	1	3	0	2	0	0	1	1	0	0	0	2	0	0	0	0	0	2	0	1	0	0	1	1	0	0	0	1	0	1	0	1	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_121	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	5	3	4	7	6	3	7	9	6	8	12	6	8	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_122	0	0	0	0	0	0	0	0	10	6	8	4	15	8	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_123	46	53	54	44	42	41	49	39	4	2	5	3	3	0	5	7	32	18	23	16	28	23	21	24	78	37	69	46	61	51	55	34	6	31	7	17	13	21	27	26	68	53	58	47	45	47	28	74	19	27	18	14	28	24	25	21	15	21	38	26	21	22	19	21	18	14	15	23	25	27	17	30	0	1	0	0	0	0	1	5	12	8	11	9	9	7	10	0	0	0	0	0	0	1	1
OTU_124	0	0	0	0	0	0	0	0	8	5	7	3	8	4	7	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_125	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	18	5	17	5	10	3	11	0	0	0	0	0	0	0	0
OTU_126	0	2	0	0	1	1	0	2	0	0	0	0	0	0	0	0	8	13	13	7	8	8	16	10	48	24	32	44	22	21	39	13	1	0	0	0	0	0	0	0	5	8	7	9	4	7	3	4	3	0	1	2	0	1	0	0	4	11	8	4	11	6	11	2	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_127	27	5	10	4	7	4	2	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	1	3	1	5	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_128	1	0	0	0	2	0	0	1	10	17	13	12	13	10	9	12	2	3	1	1	1	3	1	4	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	6	2	4	0	1	4	3	1	1	1	1	1	0	0	0	0	0	1	2	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_129	0	2	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	2	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	2	1	0	2	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_130	4	7	10	5	3	2	4	2	0	1	0	0	0	0	0	0	13	16	16	12	15	16	17	10	0	0	0	2	1	0	0	0	0	3	0	1	2	1	0	2	0	0	0	0	0	0	0	0	3	6	5	3	1	4	1	4	12	6	14	10	3	8	1	6	1	1	2	3	1	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_131	1	4	0	5	2	8	3	3	0	1	1	1	1	1	1	0	0	2	2	0	0	0	0	3	1	0	1	1	0	0	0	0	1	16	0	7	7	18	13	22	115	63	122	95	64	103	47	172	0	20	3	10	5	11	8	6	3	7	2	5	3	5	2	6	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_132	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	4	2	0	3	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0	2	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_133	1	11	6	8	3	6	9	7	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	5	3	8	11	15	12	8	5	0	3	0	1	2	2	0	4	2	0	2	2	2	0	2	0	2	1	8	1	1	5	3	1	0	0	0	1	2	1	1	0	10	8	19	11	19	18	22	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	5	9	5	4	10	8	4
OTU_135	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	13	16	9	13	10	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_136	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	2	3	6	3	4	4	6	6	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	8	9	9	10	9	16	6	3	2	2	3	1	0	2	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
